id,name,address,lat,lon,biz_type,description,neighborhood,zip,source,hiring_notes,notes,website,phone,created_at
627,BP,4710 South Archer Avenue,41.807738,-87.7155591,car_wash,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
628,Premiere Family Dental- Archer,4554 South Archer Avenue,41.810428,-87.7106043,dentist,,Archer Heights,60632,osm,,,https://www.burbanksmiles.com/,+1-773-270-3001,2026-04-30 04:12:41
629,Archer Premier Tire Shop,4825 South Archer Avenue,41.805518,-87.7177293,tyres,,Archer Heights,60632,osm,,,https://archerpremiertireshop.com/,+1-773-735-4760,2026-04-30 04:12:41
630,Conrail Lead,,,,other,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
631,BNSF Work Lead,,,,other,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
632,BRC Elsdon Industrial Lead,,,,other,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
633,BNSF Corwith Lead,,,,other,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
634,BNSF Hump Lead,,,,other,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
635,The Apartment Lounge,3806 West 47th Street,,,yes,,Archer Heights,60632,osm,,,,+1-773-927-0465,2026-04-30 04:12:41
636,World's Finest Chocolate,4801 South Lawndale Avenue,,,industrial,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
637,Valvoline,4846 South Archer Avenue,,,retail,,Archer Heights,60632,osm,,,https://store.vioc.com/il/chicago/4846-s-archer-ave,,2026-04-30 04:12:41
638,Polish Highlanders Alliance,4800 South Archer Avenue,,,commercial,,Archer Heights,60632,osm,,,http://zppa.org/,,2026-04-30 04:12:41
639,Carfect,4530 South Archer Avenue,,,commercial,,Archer Heights,60632,osm,,,https://carfect.com/chicago-used-car-dealers/,,2026-04-30 04:12:41
640,Leon's BBQ,4550 South Archer Avenue,,,retail,,Archer Heights,60632,osm,,,https://www.theoriginalleonsbbq.com/,,2026-04-30 04:12:41
641,BNSF Yard Tower,,,,yes,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
642,Jovita Idár Elementary,5050 South Homan Avenue,,,school,,Archer Heights,60632,osm,,,https://ji.aceroschools.org,,2026-04-30 04:12:41
643,Irma C. Ruiz Park,3801 West 45th Street,,,other,,Archer Heights,60632,osm,,,https://www.chicagoparkdistrict.com/parks-facilities/ruiz-irma-c-park,,2026-04-30 04:12:41
644,ComEd Sawyer Substation,3550 West 48th Street,,,other,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
645,BP Shop,4710 South Archer Avenue,,,retail,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
646,Kenwood Line,,,,other,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
647,Aldi,4934 South Kedzie Avenue,41.8033885,-87.7057244,supermarket,,Archer Heights,60632,osm,,,https://stores.aldi.us/il/chicago/4934-s-kedzie-ave,+1 833-462-1028,2026-04-30 04:12:41
648,Pete's Market,4700 South Kedzie Avenue,41.807559,-87.7053678,supermarket,,Archer Heights,60632,osm,,,https://www.petesfresh.com/stores/pfm-02-47th-kedzie,,2026-04-30 04:12:41
649,Dunkin',4701 South Kedzie Avenue,41.8079823,-87.7032891,fast_food,,Archer Heights,60632,osm,,,https://locations.dunkindonuts.com/en/il/chicago/4701-s-kedzie-avenue/306062,+1 773-254-3489,2026-04-30 04:12:41
650,5000 S Kedzie,,41.8026179,-87.7037185,other,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
651,51st Street & Sacramento,,41.8009631,-87.6986778,other,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
652,51st Street & Francisco,,41.801025,-87.6960286,other,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
653,51st Street & Albany,,41.8009408,-87.7011732,other,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
654,51st Street & Kedzie,,41.8009036,-87.7035485,other,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
655,47th Street & Francisco,,41.8081733,-87.6967974,other,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
656,47th Street & Albany,,41.8080908,-87.7017037,other,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
657,47th Street & Sacramento,,41.8082826,-87.6989152,other,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
658,47th Street & Kedzie,,41.8081959,-87.7043287,other,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
659,Archer & Spaulding,,41.812335,-87.7069153,other,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
660,Cafe El Meson,4631 South Kedzie Avenue,41.8090009,-87.7037868,coffee,,Archer Heights,60632,osm,,,https://www.cafemeson.com/,+1-773-696-9691,2026-04-30 04:12:41
661,Kedzie Orange Line Station,,41.8049104,-87.7044457,other,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
662,Kedzie,4900 South Kedzie Avenue,41.8043549,-87.7043569,other,,Archer Heights,60632,osm,,,https://www.transitchicago.com/station/kedo/,,2026-04-30 04:12:41
663,51st Street & California,,41.8009894,-87.694142,other,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
664,Rent-A-Center,4709 South Kedzie Avenue,41.8078009,-87.7032727,furniture,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
665,Dollar Tree,4756 South Kedzie Avenue,41.8063774,-87.7054614,variety_store,,Archer Heights,60632,osm,,,https://www.dollartree.com/locations/il/chicago/885/,,2026-04-30 04:12:41
666,Little Caesars,3225 West 47th Place,41.8065354,-87.7054533,fast_food,,Archer Heights,60632,osm,,,https://littlecaesars.com/en-us/store/396/,,2026-04-30 04:12:41
667,Sally Beauty,4725 South Kedzie Avenue,41.8074091,-87.7032378,hairdresser_supply,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
668,Foot Locker,4721 South Kedzie Avenue,41.807631,-87.7032539,shoes,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
669,ACCESS Kedzie Family Health Center,3229 West 47th Place,41.8066793,-87.7055043,clinic,,Archer Heights,60632,osm,,,,+1-773-254-6044,2026-04-30 04:12:41
670,Elsdon Post Office,4922 South Kedzie Avenue,41.8037299,-87.7046866,post_office,,Archer Heights,60632,osm,,,https://tools.usps.com/find-location.htm?location=1362491,,2026-04-30 04:12:41
671,AutoZone,4916 South Kedzie Avenue,41.8037299,-87.7043487,car_parts,,Archer Heights,60632,osm,,,https://www.autozone.com/locations/il/chicago/4916-s-kedzie.html,,2026-04-30 04:12:41
672,TJ Maxx,4932 South Kedzie Avenue,41.8035699,-87.7052606,department_store,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
673,Family Dollar,4936 South Kedzie Avenue,41.803174,-87.7057327,variety_store,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
674,Chuck E. Cheese,5030 South Kedzie Avenue,41.8024222,-87.7048583,restaurant,,Archer Heights,60632,osm,,,https://locations.chuckecheese.com/us/il/chicago/5030-s.-kedzie,,2026-04-30 04:12:41
675,O'Reilly Auto Parts,4740 South Kedzie Avenue,41.8070564,-87.7052748,car_parts,,Archer Heights,60632,osm,,,https://locations.oreillyauto.com/il/chicago/autoparts-3388.html,,2026-04-30 04:12:41
676,City of Chicago Service Center,4770 South Kedzie Avenue,41.8060727,-87.7054759,government,,Archer Heights,60632,osm,,,https://www.chicago.gov/city/en/depts/fin/supp_info/revenue/Payment%20Options/payment_center.html,,2026-04-30 04:12:41
677,Kedzie Ave & 48th Pl,,41.8054169,-87.7040156,bicycle_rental,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
678,Francisco Ave & 47th St,,41.8084146,-87.6965906,bicycle_rental,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
679,Kedzie Ave & 45th St,,41.8113963,-87.7039887,bicycle_rental,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
680,Siegal Steel,4747 South Kedzie Avenue,41.806735,-87.7031736,other,,Archer Heights,60632,osm,,,https://www.siegalsteel.com,,2026-04-30 04:12:41
681,T-Mobile,4612 South Kedzie Avenue,41.8094508,-87.7043932,mobile_phone,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
682,Baskin-Robbins,4701 South Kedzie Avenue,41.8079265,-87.7032899,ice_cream,,Archer Heights,60632,osm,,,https://locations.dunkindonuts.com/en/il/chicago/4701-s-kedzie-avenue/306062,+1 773-254-3489,2026-04-30 04:12:41
683,Sonrisa Family Dental,3229 West 47th Place,41.8059096,-87.7050035,dentist,,Archer Heights,60632,osm,,,https://sonrisafamilydental.com/locations/gage-park/,+1-773-778-2200,2026-04-30 04:12:41
684,Popeyes,4431 South Archer Avenue,,,retail,,Archer Heights,60632,osm,,,https://locations.popeyes.com/il/chicago/5798/,+1 773-376-8236,2026-04-30 04:12:41
685,Dunkin',4453 South Archer Avenue,,,retail,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
686,Central Steel & Wire Co.,3000-3032 West 51st Street,,,industrial,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
687,Byline Bank,4652 South Kedzie Avenue,,,retail,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
688,Cash America Pawn,4812 South Kedzie Avenue,,,retail,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
689,CTA Kedzie Substation,4838 South Kedzie Avenue,,,service,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
690,Le Paris Bakery,4450 South Kedzie Avenue,,,yes,,Archer Heights,60632,osm,,,,+1-773-823-9443,2026-04-30 04:12:41
691,Carnitas Don Rafa,4619 South Kedzie Avenue,,,retail,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
692,Saint John's Polish National Catholic Church,4555-4557 South Kedzie Avenue,,,church,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
693,Kedzie Square Shopping Center,,,,retail,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
694,Gunsaulus Scholastic Academy,4420 South Sacramento Avenue,,,school,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
695,Columbia Explorers Academy,4520 South Kedzie Avenue,,,school,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
696,Kedzie Park & Ride,,,,parking,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
697,Kedzie Plaza South,,,,retail,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
698,El Zocalo Apartments,3246 West 47th Street,,,apartments,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
699,47 EB,,,,other,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
700,52 NB,,,,other,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
701,52 SB & 52A,,,,other,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
702,47 WB,,,,other,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
703,51,,,,other,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
704,Mansueto High School,2911 West 47th Street,,,school,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
705,Esperanza North Building,4700 South California Avenue,,,commercial,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
706,McDonald's,2844 West 47th Street,,,retail,,Archer Heights,60632,osm,,,https://www.mcdonalds.com/us/en-us/location/38788.html,+1 773-523-2865,2026-04-30 04:12:41
707,Pathways in Education,3124 West 47th Street,,,school,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
708,Acero Officer Donald J. Marquez Elementary School,2916 West 47th Street,,,school,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
709,Esperanza South Building,4720 South California Avenue,,,commercial,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
710,Kedzie Kiss & Ride,,,,parking,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
711,Sleepy Hollow,,41.8141992,-87.7411657,other,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
712,LeClaire Courts,,41.8158657,-87.7439436,other,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
713,Nerska,,41.8196827,-87.7388227,other,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
714,Cicero & Pershing,,41.8216029,-87.7436897,other,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
715,Summit,,41.7954326,-87.8088878,other,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
716,LeMoyne,,41.8195421,-87.7383962,other,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
717,BNSF Nerska Yard,,41.8202756,-87.7348745,other,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
718,Stickney,,41.8221913,-87.7437981,other,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
719,Joliet Subdivision,,,,other,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
720,CN,,,,other,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
721,BNSF Chillicothe Subdivision,,,,other,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
722,Gas N Wash,3800 South Cicero Avenue,,,retail,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
723,McCook - Crawford 138 kV,,,,other,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
724,Goodings Grove - Crawford 345 kV,,,,other,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
725,Chicago Sanitary and Ship Canal,,,,other,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
726,Citgo Cicero Refinery,3737 South Ciero Avenue,,,other,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
727,Cicero Avenue Railroad Bridge,,,,other,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
728,Mobil Mart,3738 South Cicero Avenue,,,retail,,Archer Heights,60632,osm,,,https://www.exxon.com/en/find-station/200329685,,2026-04-30 04:12:41
729,Crawford Line #3,,,,other,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
730,Crawford Line #2,,,,other,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
731,Crawford Line #1,,,,other,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
732,Chicago GATX-Allied Oil,,,,other,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
733,3741 S Pulaski,,41.8249284,-87.7239553,other,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
734,3742 S Pulaski,,41.8248125,-87.7242264,other,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
735,Winfar Foods,3949 South Keeler Avenue,41.8208214,-87.7278967,bakery,,Archer Heights,60632,osm,,,,+1-773-247-8002,2026-04-30 04:12:41
736,Greater Chicago Food Depository,4100 West Ann Lurie Place,41.8173168,-87.7268735,social_facility,,Archer Heights,60632,osm,,,https://www.chicagosfoodbank.org,,2026-04-30 04:12:41
737,PetSmart,4146 South Pulaski Road,41.8170541,-87.725551,pet,,Archer Heights,60632,osm,,,https://www.petsmart.com/stores/us/il/chicago-store2458.html,+1 773-299-9611,2026-04-30 04:12:41
738,Shoe Carnival,4150 South Pulaski Road,41.8167792,-87.725478,shoes,,Archer Heights,60632,osm,,,https://stores.shoecarnival.com/il/chicago/shoe-store-chicago-il-568.html,,2026-04-30 04:12:41
739,Ulta Beauty,4146 South Pulaski Road,41.8174718,-87.7255466,cosmetics,,Archer Heights,60632,osm,,,https://www.ulta.com/stores/chicago-il-1287,+1 773-650-4899,2026-04-30 04:12:41
740,Marshalls,4130 South Pulaski Road,41.8178216,-87.725568,department_store,,Archer Heights,60632,osm,,,https://www.marshalls.com/us/store/stores/Chicago-IL-60632/1310/aboutstore,+17738477933,2026-04-30 04:12:41
741,Ross,4120 South Pulaski Road,41.8182494,-87.7255654,department_store,,Archer Heights,60632,osm,,,https://www.rossstores.com/,+1 773-376-8307,2026-04-30 04:12:41
742,Michaels,4070 South Pulaski Road,41.8184933,-87.7255949,craft,,Archer Heights,60632,osm,,,https://locations.michaels.com/il/chicago/1227/,+1 773-696-4923,2026-04-30 04:12:41
743,Pulaski Rd & Ann Lurie Pl,,41.8162628,-87.7246234,bicycle_rental,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
744,Cricket Wireless,4426 South Pulaski Road,41.8125846,-87.7242386,mobile_phone,,Archer Heights,60632,osm,,,https://www.cricketwireless.com/stores/ll/US/IL/Chicago/4426-S-Pulaski-Rd,,2026-04-30 04:12:41
745,Subway,4406 South Pulaski Road,41.8130724,-87.7242359,fast_food,,Archer Heights,60632,osm,,,https://restaurants.subway.com/united-states/il/chicago/4406-s-pulaski-rd/,+1 773-927-8447,2026-04-30 04:12:41
746,Pizza Hut Delivery,4350 South Pulaski Road,41.8138261,-87.7242681,fast_food,,Archer Heights,60632,osm,,,https://locations.pizzahut.com/il/chicago/4350-s-pulaski-rd/,+1 773-767-2969,2026-04-30 04:12:41
747,Angelica Garcilazo - State Farm Insurance Agent,4326 South Pulaski Road,41.8144098,-87.7242788,insurance,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
748,AT&T,4110 South Pulaski Road,41.8176452,-87.7242179,mobile_phone,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
749,claire's,4114 South Pulaski Road,41.8175023,-87.7242122,fashion_accessories,,Archer Heights,60632,osm,,,https://stores.claires.com/il/chicago/713.html,,2026-04-30 04:12:41
750,European Wax Center,4112 South Pulaski Road,41.8175802,-87.7242152,beauty,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
751,Mattress Firm,4116 South Pulaski Road,41.8174154,-87.7242124,bed,,Archer Heights,60632,osm,,,https://www.mattressfirm.com/en-us/stores/il/chicago/119159/,+1 773-254-5000,2026-04-30 04:12:41
752,Visionworks,4313 South Pulaski Road,41.8146962,-87.7224929,optician,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
753,Planet Fitness,4327-4331 South Pulaski Road,41.8143173,-87.7224642,other,,Archer Heights,60632,osm,,,https://www.planetfitness.com/gyms/chicago-south-pulaski-il,,2026-04-30 04:12:41
754,Tesla Supercharger,4433 South Pulaski Road,41.8133,-87.72189,charging_station,,Archer Heights,60632,osm,,,https://www.tesla.com/findus/location/supercharger/ChicagoILSupercharger,,2026-04-30 04:12:41
755,Burger King,4060 South Pulaski Road,,,retail,,Archer Heights,60632,osm,,,https://locations.bk.com/il/chicago/4060-south-pulaski-rd.html,+1 773-843-0144,2026-04-30 04:12:41
756,Extra Space Storage,4222 South Pulaski Road,,,commercial,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
757,Pete's Market,4343 South Pulaski Road,,,retail,,Archer Heights,60632,osm,,,https://www.petesfresh.com/stores/43rd-street,,2026-04-30 04:12:41
758,Kujawa Park,4330 South Kedvale Avenue,,,other,,Archer Heights,60632,osm,,,https://www.chicagoparkdistrict.com/parks-facilities/kujawa-chester-frank-park,,2026-04-30 04:12:41
759,Pulaski Promenade,South Pulaski Road,,,retail,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
760,Pulaski Promenade,,,,retail,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
761,Trailer Parking,,,,parking,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
762,Wendy's,4100 South Pulaski Road,,,retail,,Archer Heights,60632,osm,,,https://locations.wendys.com/united-states/il/chicago/4100-s-pulaski-road,+1 773-579-1421,2026-04-30 04:12:41
763,Dunkin',4113 South Pulaski Road,,,retail,,Archer Heights,60632,osm,,,https://locations.dunkindonuts.com/en/il/chicago/4113-s-pulaski-rd/350629/,+1 224-587-6265,2026-04-30 04:12:41
764,Reliable Ogden,3741 South Pulaski Road,,,industrial,,Archer Heights,60632,osm,,,https://reliableogden.com,,2026-04-30 04:12:41
765,Corwith,,41.8241994,-87.7092204,other,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
766,BNSF Corwith Yard,,41.8155529,-87.7170248,other,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
767,Corwith Intermodal Facility,,41.8171964,-87.7113877,other,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
768,St. Louis & Pershing,,41.822602,-87.7118346,other,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
769,St. Louis & 38th Place,,41.8235213,-87.7118694,other,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
770,Pershing & Homan,,41.8225999,-87.7091389,other,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
771,38th Street & Homan,,41.8243947,-87.7099648,other,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
772,Pershing & Spaulding,,41.8225687,-87.7066239,other,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
773,Pershing & Kedzie,,41.8225935,-87.7048243,other,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
774,Far East Trk,,,,other,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
775,Car Inspector Office,,,,yes,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
776,Calmeca Academy of Fine Arts and Dual Language,3456 West 38th Street,,,school,,Archer Heights,60632,osm,,,https://www.cps.edu/Schools/Pages/school.aspx?id=610353,,2026-04-30 04:12:41
777,Pocket Track,,,,other,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
778,Brighton Park,,41.8189217,-87.6989421,other,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
779,Franciscan Sisters School,,41.8151973,-87.697119,school,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
780,Holy Martyrs School,,41.8147551,-87.6972752,school,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
781,Kedzie & Archer,,41.8136886,-87.7042814,other,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
782,Kedzie & Pershing,,41.8223186,-87.7046509,other,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
783,Pershing & Sacramento,,41.8227598,-87.6993448,other,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
784,Pershing & Francisco,,41.8228088,-87.696896,other,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
785,Pershing & Albany,,41.822574,-87.7022041,other,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
786,Dollar Tree,4315 South Archer Avenue,41.8150164,-87.7023691,variety_store,,Archer Heights,60632,osm,,,https://www.dollartree.com/locations/il/chicago/5705/,,2026-04-30 04:12:41
787,Archer & Pope John Paul II/43rd Street,,41.8152376,-87.7025701,other,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
788,Archer & Kedzie,,41.8142002,-87.7039032,other,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
789,Archer & Sacramento,,41.8168469,-87.6995875,other,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
790,Archer & Francisco,,41.818746,-87.6968704,other,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
791,Maria’s Beauty Salon,4109 South Archer Avenue,41.818655,-87.6962632,hairdresser,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
792,Monterrey Bakery,4328 South Archer Avenue,41.8149199,-87.7033809,bakery,,Archer Heights,60632,osm,,,,+1-773-927-9456,2026-04-30 04:12:41
793,Pershing & California,,41.8227829,-87.6948576,other,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
794,Gads Hill Center,4255 South Archer Avenue,41.8159209,-87.7008726,community_centre,,Archer Heights,60632,osm,,,https://www.gadshillcenter.org,,2026-04-30 04:12:41
795,Brighton Park Early Learning Center,4255 South Archer Avenue,41.8158949,-87.7009101,childcare,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
796,3700 S Kedzie,,41.8258781,-87.7044909,other,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
797,La Bodeguita Beto’s Produce,4233 South Albany Avenue,41.8161404,-87.7012061,convenience,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
798,Archer Ave & 43rd St,,41.815493,-87.7024249,bicycle_rental,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
799,Pershing Rd & Sacramento Ave,,41.8222789,-87.6996602,bicycle_rental,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
800,D'Nuez,4125 South Archer Avenue,41.8184429,-87.6968263,restaurant,,Archer Heights,60632,osm,,,https://www.dnuez.com,+1-773-475-6245,2026-04-30 04:12:41
801,Insurance Navy Brokers,4300 S Archer Ave,41.8152892,-87.7025283,insurance,,Archer Heights,60632,osm,,,https://www.insurancenavy.com/locations/il/brighton-park/,+17735577400,2026-04-30 04:12:41
802,Forever Dental,4450 South Archer Avenue,41.8125521,-87.7070807,dentist,,Archer Heights,60632,osm,,,https://dentistschicago.com/dentist/il/chicago/4450-s-archer-ave/,+1-773-847-6453,2026-04-30 04:12:41
803,Zemsky's,4187 South Archer Avenue,41.8170933,-87.6989017,clothes,,Archer Heights,60632,osm,,,http://www.zemskys.com/,,2026-04-30 04:12:41
804,Brighton Park Branch Library,4314 South Archer Avenue,,,library,,Archer Heights,60632,osm,,,https://www.chipublib.org/branch/details/library/brighton-park/,+1-312-747-0666,2026-04-30 04:12:41
805,Chicago Fire Department Engine Company 65,3000 West 42nd Street,,,fire_station,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
806,AutoZone,4100 South Archer Avenue,,,retail,,Archer Heights,60632,osm,,,https://www.autozone.com/locations/il/chicago/4100-s-archer-ave.html,,2026-04-30 04:12:41
807,Brighton Park Presbyterian Church,2857 West Pershing Road,,,church,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
808,Davis School Annex,3050 West 39th Place,,,school,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
809,Former CPD Station,3900 South California Avenue,,,commercial,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
810,Clark's Pump-N-Shop,3947-3949 South Kedzie Avenue,,,retail,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
811,Clark,3951 South Kedzie Avenue,,,roof,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
812,Saint Pancratius Roman Catholic Church,4037-4045 South Sacramento Avenue,,,church,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
813,Kelly High School,4136 South California Avenue,,,school,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
814,La Gloria Supermarket,4117-4125 South Kedzie Avenue,,,retail,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
815,PLS,4134 South Archer Avenue,,,retail,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
816,Peace Lutheran Church,4300 South California Avenue,,,church,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
817,Five Holy Martyrs Church,4301 South Richmond Street,,,church,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
818,Speed Queen,4312-4314 South Kedzie Avenue,,,retail,,Archer Heights,60632,osm,,,https://stores.speedqueenlaundry.com/il/chicago/4312-4314-south-kedzie-avenue,,2026-04-30 04:12:41
819,Walgreens,4385 South Archer Avenue,,,retail,,Archer Heights,60632,osm,,,https://www.walgreens.com/locator/walgreens-4385+s+archer+ave-chicago-il-60632/id=5926,,2026-04-30 04:12:41
820,Coach House,4424,,,yes,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
821,Nathan S. Davis Elementary School,3014 West 39th Place,,,school,,Archer Heights,60632,osm,,,https://nathansdavis.cps.edu/,,2026-04-30 04:12:41
822,West Pope John Paul II Drive,,,,other,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
823,Brighton Park Community Bank,4334 South Kedzie Avenue,,,commercial,,Archer Heights,60632,osm,,,,,2026-04-30 04:12:41
824,Chicago American Manufacturing,4500 W 47th St; Chicago; IL 60632,41.8103,-87.7372,manufacturing,Custom metal solutions: store fixtures; carts; safes; electrical enclosures. Founded 1947.,Archer Heights,60632,web,,,,,2026-04-30 04:13:57
